"","plotID","lastInvYr","lastInvYrSD","priSpecies","secSpecies","priSpeciesName","secSpeciesName","owner","ownerCD","volPerAcre","SI","dominantTreeAge","dominantTreeheight","estDomSpAge","county"
"157",22823363010497,2007,0,10,20,"Douglas-fir","Incense-cedar","Private and Native American",40,2176.35315969165,45,118,102.75,136.048923523187,"shasta"
"158",22931742010497,2008,0,12,11,"True fir","Ponderosa and Jeffrey pines","Other Federal",20,9147.88894893798,46,64.1666666666667,74,NA,"shasta"
"159",22931747010497,2008,0,11,20,"Ponderosa and Jeffrey pines","Incense-cedar","Private and Native American",40,5477.7229390373,58,93,75.6,66.4239420814449,"shasta"
"160",22931752010497,2008,0,24,11,"Other western softwoods","Ponderosa and Jeffrey pines","Other Federal",20,130.685577956146,103,NA,NA,NA,"shasta"
"161",22931754010497,2008,0,12,15,"True fir","Western white pine","Forest Service",10,5052.21423552518,24,334,90.2666666666667,NA,"shasta"
"162",22931767010497,2008,0,46,11,"Oak","Ponderosa and Jeffrey pines","Private and Native American",40,960.437587996734,88,NA,39.25,14.5651876046114,"shasta"
"163",22931772010497,2008,0,21,12,"Lodgepole pine","True fir","Private and Native American",40,3102.39421738943,84,37.4,51.25,NA,"shasta"
"164",22931773010497,2008,0,12,15,"True fir","Western white pine","Forest Service",10,1255.99976663039,27,46.5,59.125,NA,"shasta"
"165",22931778010497,2008,0,11,24,"Ponderosa and Jeffrey pines","Other western softwoods","Forest Service",10,1031.90504511309,56,109.25,50.2222222222222,44.9112164642807,"shasta"
"166",22931782010497,2008,0,46,10,"Oak","Douglas-fir","Other Federal",20,624.331635158068,37,NA,15.5,11.6472773103108,"shasta"
"167",22931783010497,2008,0,10,46,"Douglas-fir","Oak","Forest Service",10,4518.84631560776,47,119.5,105.363636363636,135.354300690606,"shasta"
"168",22931787010497,2008,0,11,47,"Ponderosa and Jeffrey pines","Other western hardwoods","Private and Native American",40,503.967493483068,86,12,34.875,18.5184140631401,"shasta"
"169",22931796010497,2008,0,11,46,"Ponderosa and Jeffrey pines","Oak","Private and Native American",40,339.59710208057,46,NA,72,78.5837290821931,"shasta"
"170",22931800010497,2008,0,11,10,"Ponderosa and Jeffrey pines","Douglas-fir","Private and Native American",40,153.853319909088,44,NA,33.3333333333333,39.0945614773475,"shasta"
"171",22931805010497,2008,0,10,11,"Douglas-fir","Ponderosa and Jeffrey pines","Forest Service",10,6443.38373015369,62,80,98.75,87.9479773199627,"shasta"
"172",22931806010497,2008,0,10,46,"Douglas-fir","Oak","Forest Service",10,6430.03617038485,44,197,114.1,182.212588954657,"shasta"
"173",22931811010497,2008,0,11,10,"Ponderosa and Jeffrey pines","Douglas-fir","Forest Service",10,1207.27118489121,58,NA,99,93.2354973142004,"shasta"
"174",22931818010497,2008,0,46,11,"Oak","Ponderosa and Jeffrey pines","Forest Service",10,918.245663277288,74,NA,30.4,12.8955990314863,"shasta"
"175",22931825010497,2008,0,12,11,"True fir","Ponderosa and Jeffrey pines","Other Federal",20,8466.90148764877,103,98.6666666666667,120.916666666667,68.4722650127858,"shasta"
"176",22931841010497,2008,0,12,14,"True fir","Sugar pine","Other Federal",20,7732.10522995354,41,48,60,NA,"shasta"
"177",22931843010497,2008,0,12,24,"True fir","Other western softwoods","Forest Service",10,3372.35895181903,53,84,86.5,NA,"shasta"
"178",22953408010497,2007,0,11,47,"Ponderosa and Jeffrey pines","Other western hardwoods","Forest Service",10,3527.84490980316,116,88.3333333333333,125.666666666667,56.3878629638832,"shasta"
"179",22953466010497,2007,0,20,46,"Incense-cedar","Oak","Private and Native American",40,3788.27664661722,53,133,88.5,NA,"shasta"
"180",22953467010497,2007,0,20,10,"Incense-cedar","Douglas-fir","Private and Native American",40,2479.35683140502,71,165.333333333333,53.5,NA,"shasta"
"181",22953468010497,2007,0,12,15,"True fir","Western white pine","Other Federal",20,2751.62166731703,31,148,86.5,NA,"shasta"
"182",22953472010497,2007,0,12,15,"True fir","Western white pine","Forest Service",10,8107.14952783497,63,123,79.6666666666667,87.0028803350258,"shasta"
"183",22953478010497,2007,0,11,46,"Ponderosa and Jeffrey pines","Oak","Private and Native American",40,3410.11747893932,104,80.5,77.1538461538462,34.0229266583986,"shasta"
"184",22953484010497,2007,0,46,NA,"Oak",NA,"Private and Native American",40,27.332255806936,105,NA,27,7.82346658433467,"shasta"
"185",22953497010497,2007,0,46,11,"Oak","Ponderosa and Jeffrey pines","Forest Service",10,968.25185993725,40,NA,41.7142857142857,54.4668836021717,"shasta"
"186",22953511010497,2007,0,12,14,"True fir","Sugar pine","Private and Native American",40,4527.01857929783,45,61.5,74.3846153846154,NA,"shasta"
"187",22953517010497,2007,0,11,46,"Ponderosa and Jeffrey pines","Oak","Private and Native American",40,1205.4269298167,129,96,125,47.6017850205884,"shasta"
"188",22953518010497,2007,0,11,48,"Ponderosa and Jeffrey pines","Woodland hardwoods","Forest Service",10,4620.55982725504,94,73.75,63.5,31.1797699500063,"shasta"
"189",22953530010497,2007,0,46,10,"Oak","Douglas-fir","Private and Native American",40,2523.05529690879,62,NA,35.5,19.8415265672826,"shasta"
"190",22953537010497,2007,0,11,46,"Ponderosa and Jeffrey pines","Oak","Forest Service",10,3723.81266973015,102,126,125.571428571429,67.4738908600714,"shasta"
"191",22953538010497,2007,0,12,14,"True fir","Sugar pine","Forest Service",10,9737.40422822032,48,128,92.8260869565217,NA,"shasta"
"192",22953542010497,2007,0,24,46,"Other western softwoods","Oak","Forest Service",10,812.126373645234,86,101.333333333333,75.6666666666667,NA,"shasta"
"193",22953553010497,2007,0,47,11,"Other western hardwoods","Ponderosa and Jeffrey pines","Private and Native American",40,3923.95541809643,71,NA,13,NA,"shasta"
"194",22953554010497,2007,0,45,12,"Red alder","True fir","Private and Native American",40,1339.88168951606,61,48,54.5714285714286,34.0125076883276,"shasta"
"195",22953561010497,2007,0,20,10,"Incense-cedar","Douglas-fir","Forest Service",10,3806.64574254464,30,153,91.5,NA,"shasta"
"196",22953566010497,2007,0,10,12,"Douglas-fir","True fir","Forest Service",10,14899.3647894893,69,101.571428571429,123.739130434783,112.677739684065,"shasta"
"197",22953571010497,2007,0,46,10,"Oak","Douglas-fir","Private and Native American",40,1437.61384522137,61,NA,27.4285714285714,14.1592663780233,"shasta"
"198",22953572010497,2007,0,46,12,"Oak","True fir","Private and Native American",40,490.29709177659,67,NA,26.7,12.2514552571227,"shasta"
"199",22953575010497,2007,0,12,10,"True fir","Douglas-fir","Forest Service",10,5914.00032690305,72,150,106.625,NA,"shasta"
"200",22953576010497,2007,0,10,12,"Douglas-fir","True fir","Private and Native American",40,1789.10824830086,57,119.5,97.5,94.750057268121,"shasta"
"201",22953581010497,2007,0,11,NA,"Ponderosa and Jeffrey pines",NA,"Forest Service",10,257.156787784494,101,58,41,17.1207881485086,"shasta"
"294",29394913010497,2008,0,10,47,"Douglas-fir","Other western hardwoods","Private and Native American",40,23552.7958167576,65,555.25,148.25,214.432943083472,"shasta"
"295",29880135010497,2009,0,12,11,"True fir","Ponderosa and Jeffrey pines","Forest Service",10,3674.0878912582,75,46,63.5217391304348,39.0781822768086,"shasta"
"296",29880212010497,2009,0,46,24,"Oak","Other western softwoods","Other Federal",20,572.826695712496,66,NA,32,15.8139219111502,"shasta"
"297",29880452010497,2009,0,11,47,"Ponderosa and Jeffrey pines","Other western hardwoods","Forest Service",10,1369.24401431129,71,63,70.75,49.8039058702535,"shasta"
"298",29880453010497,2009,0,46,10,"Oak","Douglas-fir","Forest Service",10,2159.17110177102,72,NA,54.9,31.0397226069587,"shasta"
